serviceid,providerid,microcell,latitude,longitude,timestamp,speed,latency,bandwidth,coverage,reliability,security,currect_microcell,origin,true_label
147362,P1000569,M102,-33.89055,151.27523,2023-09-03,5.0,5.0,5.0,5.0,5.0,5.0,M102,G,C
147370,P1000033,M102,-33.89055,151.27523,2023-08-20,5.0,5.0,5.0,5.0,5.0,5.0,M102,G,C
147400,P1001308,M102,-33.89055,151.27523,2023-08-28,4.67,4.67,5.0,5.0,5.0,4.33,M102,G,C
147432,P1000033,M102,-33.89055,151.27523,2023-08-14,5.0,4.0,5.0,5.0,5.0,4.5,M102,G,C
147501,P1001181,M102,-33.89055,151.27523,2023-09-01,4.0,4.0,4.0,4.5,4.5,4.5,M102,G,C
147508,P1001181,M102,-33.89055,151.27523,2023-09-01,5.0,3.0,4.0,5.0,5.0,5.0,M102,G,C
147674,P1000033,M102,-33.89055,151.27523,2023-04-22,4.54,4.61,4.56,4.86,4.8,4.96,M102,G,C
148260,P1000076,M102,-33.89055,151.27523,2016-09-26,4.75,4.63,4.83,4.75,4.42,4.88,M102,G,C
148368,P1000076,M102,-33.89055,151.27523,2022-01-01,4.25,4.25,3.75,4.5,4.5,5.0,M102,G,C
151018,P1000033,M102,-33.89055,151.27523,2023-02-16,4.69,4.51,4.56,4.89,4.87,4.91,M102,G,C
151908,P1000351,M102,-33.89055,151.27523,2023-04-16,4.55,4.55,4.68,4.79,4.78,4.93,M102,G,C
152685,P1000351,M102,-33.89055,151.27523,2023-05-11,4.69,4.65,4.57,4.87,4.9,4.99,M102,G,C
153868,P1000076,M102,-33.89055,151.27523,2021-01-16,4.72,4.81,4.75,4.94,4.72,4.97,M102,G,C
154699,P1000002,M102,-33.89055,151.27523,2023-04-11,4.21,4.13,4.26,4.78,4.4,4.61,M102,G,C
155272,P1000002,M102,-33.89055,151.27523,2023-05-31,4.11,4.14,3.58,4.47,4.25,4.78,M102,G,C
155453,P1000002,M102,-33.89055,151.27523,2023-05-29,4.45,4.27,4.4,4.72,4.48,4.89,M102,G,C
155572,P1000002,M102,-33.89055,151.27523,2023-04-30,4.47,4.4,4.4,4.85,4.57,4.85,M102,G,C
156203,P1000351,M102,-33.89055,151.27523,2023-02-16,4.68,4.05,4.11,4.89,4.68,4.84,M102,G,C
156742,P1001308,M102,-33.89055,151.27523,2023-05-24,4.56,4.51,4.49,4.86,4.72,5.0,M102,G,C
157161,P1000351,M102,-33.89055,151.27523,2023-05-15,4.53,4.5,4.47,4.9,4.84,5.0,M102,G,C
157278,P1000002,M102,-33.89055,151.27523,2023-05-22,4.17,4.07,4.15,4.78,4.41,4.93,M102,G,C
157486,P1000076,M102,-33.89055,151.27523,2020-01-01,5.0,3.0,1.0,5.0,5.0,5.0,M102,G,C
157636,P1000076,M102,-33.89055,151.27523,2023-05-12,5.0,5.0,5.0,5.0,5.0,5.0,M102,G,C
157762,P1000076,M102,-33.89055,151.27523,2023-06-05,4.69,4.46,4.62,4.46,4.62,4.77,M102,G,C
158626,P1000076,M102,-33.89055,151.27523,2023-02-20,4.61,4.42,4.39,4.73,4.64,4.97,M102,G,C
158819,P1000076,M102,-33.89055,151.27523,2022-01-21,3.5,3.5,3.0,4.5,3.5,4.5,M102,G,C
158986,P1000076,M102,-33.89055,151.27523,2021-04-09,5.0,5.0,4.0,5.0,5.0,5.0,M102,G,C
159062,P1000076,M102,-33.89055,151.27523,2022-03-19,4.78,4.78,4.67,4.67,4.89,4.89,M102,G,C
159191,P1000076,M102,-33.89055,151.27523,2022-11-28,4.33,4.5,4.17,4.67,4.17,5.0,M102,G,C
159307,P1000076,M102,-33.89055,151.27523,2023-03-10,4.33,4.11,4.22,4.22,4.44,5.0,M102,G,C
159466,P1000002,M102,-33.89055,151.27523,2023-05-27,4.62,4.38,4.24,4.76,4.38,4.86,M102,G,C
159502,P1000002,M102,-33.89055,151.27523,2023-02-25,3.75,3.33,3.75,4.67,3.58,4.67,M102,G,C
159544,P1000033,M102,-33.89055,151.27523,2023-04-14,4.47,4.35,4.21,4.95,4.93,4.91,M102,G,C
159561,P1000076,M102,-33.89055,151.27523,2023-04-06,4.58,4.67,4.58,4.33,4.5,5.0,M102,G,C
159718,P1000076,M102,-33.89055,151.27523,2022-01-11,5.0,5.0,5.0,5.0,5.0,5.0,M102,G,C
159789,P1000076,M102,-33.89055,151.27523,2023-01-04,4.67,4.33,4.33,5.0,5.0,5.0,M102,G,C
159931,P1000033,M102,-33.89055,151.27523,2023-04-24,4.43,4.3,4.43,4.83,4.9,4.83,M102,G,C
160199,P1001181,M102,-33.89055,151.27523,2023-05-07,4.14,4.14,4.14,4.86,4.45,4.86,M102,G,C
160259,P1000002,M102,-33.89055,151.27523,2023-03-04,4.57,4.26,4.57,4.78,4.39,4.91,M102,G,C
160311,P1000076,M102,-33.89055,151.27523,2023-04-25,4.73,4.36,4.73,5.0,4.82,4.91,M102,G,C
160317,P1000076,M102,-33.89055,151.27523,2022-12-28,4.25,4.0,4.25,4.75,4.5,4.5,M102,G,C
160595,P1000076,M102,-33.89055,151.27523,2022-06-27,5.0,5.0,5.0,5.0,5.0,5.0,M102,G,C
160627,P1000033,M102,-33.89055,151.27523,2023-04-23,4.67,4.64,4.7,4.73,4.82,4.97,M102,G,C
160745,P1000076,M102,-33.89055,151.27523,2023-04-06,4.6,4.45,4.7,4.7,4.6,4.95,M102,G,C
160767,P1000076,M102,-33.89055,151.27523,2022-06-14,4.0,3.0,2.0,4.0,5.0,4.0,M102,G,C
160833,P1001181,M102,-33.89055,151.27523,2023-03-22,4.47,4.05,4.47,4.47,4.79,4.95,M102,G,C
160946,P1000002,M102,-33.89055,151.27523,2023-02-19,4.0,4.29,4.18,3.71,3.94,4.94,M102,G,C
161026,P1000076,M102,-33.89055,151.27523,2023-01-02,4.0,4.0,4.0,3.0,3.0,5.0,M102,G,C
161031,P1000076,M102,-33.89055,151.27523,2022-09-06,5.0,5.0,5.0,5.0,5.0,5.0,M102,G,C
161151,P1000351,M102,-33.89055,151.27523,2023-05-23,4.63,4.13,4.25,4.88,5.0,5.0,M102,G,C
161158,P1000076,M102,-33.89055,151.27523,2023-05-09,4.6,4.4,4.7,4.9,4.7,5.0,M102,G,C
161219,P1000076,M102,-33.89055,151.27523,2023-01-14,4.0,4.0,5.0,5.0,5.0,4.0,M102,G,C
161459,P1000684,M102,-33.89055,151.27523,2023-05-29,4.69,4.6,4.64,4.85,4.91,4.95,M102,G,C
161461,P1000002,M102,-33.89055,151.27523,2023-04-10,4.36,4.09,4.36,4.73,4.64,4.64,M102,G,C
161603,P1000424,M102,-33.89055,151.27523,2023-05-20,4.75,4.66,4.84,4.81,4.78,4.81,M102,G,C
161618,P1000033,M102,-33.89055,151.27523,2023-05-23,4.48,4.44,4.56,4.84,4.76,5.0,M102,G,C
161707,P1000684,M102,-33.89055,151.27523,2023-05-29,4.52,4.32,4.6,4.76,4.8,4.72,M102,G,C
161839,P1000351,M102,-33.89055,151.27523,2023-05-21,4.69,4.31,4.69,4.31,4.69,4.92,M102,G,C
161924,P1000002,M102,-33.89055,151.27523,2023-05-15,4.55,4.36,4.36,4.82,4.55,4.91,M102,G,C
161987,P1000002,M102,-33.89055,151.27523,2023-03-04,4.67,4.78,5.0,5.0,4.67,5.0,M102,G,C
162128,P1000424,M102,-33.89055,151.27523,2023-03-05,5.0,5.0,5.0,5.0,5.0,5.0,M102,G,C
162140,P1001181,M102,-33.89055,151.27523,2023-02-11,3.0,3.0,3.0,5.0,3.0,5.0,M102,G,C
162187,P1000076,M102,-33.89055,151.27523,2023-04-18,4.44,4.0,4.33,4.89,4.78,4.78,M102,G,C
162304,P1001181,M102,-33.89055,151.27523,2023-04-26,4.2,3.8,3.9,4.5,4.5,4.9,M102,G,C
162354,P1000035,M102,-33.89055,151.27523,2023-01-13,5.0,5.0,5.0,5.0,5.0,5.0,M102,G,C
162409,P1000035,M102,-33.89055,151.27523,2023-05-29,4.86,4.71,4.9,4.71,4.9,4.86,M102,G,C
162502,P1000351,M102,-33.89055,151.27523,2023-04-29,4.56,4.63,4.81,5.0,4.94,4.94,M102,G,C
162599,P1000002,M102,-33.89055,151.27523,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,M102,G,C
162712,P1000076,M102,-33.89055,151.27523,2023-01-31,4.33,4.33,4.33,4.67,5.0,5.0,M102,G,C
162803,P1000076,M102,-33.89055,151.27523,2023-01-13,5.0,5.0,4.5,5.0,5.0,5.0,M102,G,C
162821,P1000076,M102,-33.89055,151.27523,2023-05-29,4.75,4.5,4.88,4.25,4.25,4.63,M102,G,C
162825,P1000002,M102,-33.89055,151.27523,2023-05-13,4.36,4.36,4.36,3.93,4.43,4.64,M102,G,C
162836,P1000351,M102,-33.89055,151.27523,2023-01-23,4.5,3.5,4.0,4.75,4.75,4.75,M102,G,C
163003,P1000424,M102,-33.89055,151.27523,2023-05-09,4.6,4.57,4.72,4.93,4.87,4.83,M102,G,C
163125,P1000684,M102,-33.89055,151.27523,2023-05-21,4.27,4.18,4.18,4.91,4.91,4.91,M102,G,C
163126,P1000035,M102,-33.89055,151.27523,2023-05-21,4.63,4.63,4.88,4.69,4.31,5.0,M102,G,C
163191,P1000002,M102,-33.89055,151.27523,2023-05-28,4.86,4.57,4.71,5.0,4.86,5.0,M102,G,C
163234,P1000351,M102,-33.89055,151.27523,2023-05-18,4.83,4.67,4.5,5.0,5.0,5.0,M102,G,C
163419,P1000002,M102,-33.89055,151.27523,2023-06-05,4.8,4.8,5.0,5.0,5.0,5.0,M102,G,C
163559,P1001181,M102,-33.89055,151.27523,2023-03-23,4.5,4.5,4.0,5.0,4.5,4.5,M102,G,C
163602,P1000076,M102,-33.89055,151.27523,2023-05-28,4.33,4.17,5.0,4.83,4.83,4.5,M102,G,C
163603,P1000351,M102,-33.89055,151.27523,2023-05-26,5.0,4.5,5.0,5.0,5.0,5.0,M102,G,C
163614,P1000076,M102,-33.89055,151.27523,2023-03-27,4.0,4.0,5.0,5.0,4.5,5.0,M102,G,C
163626,P1000424,M102,-33.89055,151.27523,2023-05-22,4.9,4.7,4.9,5.0,4.8,5.0,M102,G,C
163723,P1000002,M102,-33.89055,151.27523,2023-02-28,5.0,4.0,4.0,5.0,5.0,5.0,M102,G,C
163840,P1000002,M102,-33.89055,151.27523,2023-04-29,5.0,5.0,5.0,5.0,5.0,5.0,M102,G,C
164001,P1000033,M102,-33.89055,151.27523,2023-04-26,4.4,3.6,3.8,4.8,4.4,4.4,M102,G,C
164042,P1000077,M102,-33.89055,151.27523,2023-05-28,5.0,4.5,5.0,5.0,5.0,5.0,M102,G,C
164182,P1001181,M102,-33.89055,151.27523,2023-05-28,4.0,3.8,3.6,4.6,4.4,4.8,M102,G,C
164276,P1001181,M102,-33.89055,151.27523,2023-05-25,5.0,5.0,5.0,5.0,5.0,5.0,M102,G,C
164287,P1000684,M102,-33.89055,151.27523,2023-05-25,4.86,4.71,4.86,4.86,5.0,4.86,M102,G,C
164361,P1000684,M102,-33.89055,151.27523,2023-06-01,4.29,3.86,4.29,4.29,5.0,4.86,M102,G,C
100034,P1000033,M117,-33.94207,151.22432,2024-02-22,4.54,4.5,4.5,4.96,4.69,4.88,M102,R,C
100036,P1000035,M119,-33.88101,151.22511,2024-01-04,4.25,4.33,4.0,4.83,4.83,4.92,M102,R,C
100078,P1000074,M104,-33.88301,151.209,2023-05-30,4.6,4.52,4.44,4.64,4.68,4.88,M102,R,C
100080,P1000076,M119,-33.88101,151.22511,2024-02-08,4.69,4.44,4.44,4.81,4.81,4.69,M102,R,C
100097,P1000074,M104,-33.88301,151.209,2024-01-02,4.29,3.86,3.57,4.71,5.0,5.0,M102,R,C
100253,P1000076,M109,-33.91549,151.25454,2023-10-02,5.0,5.0,5.0,5.0,5.0,5.0,M102,R,C
100314,P1000076,M131,-33.83115,151.2463,2024-03-05,4.39,4.41,4.35,4.68,4.58,4.93,M102,R,C
100367,P1000076,M119,-33.88101,151.22511,2024-03-03,5.0,4.77,4.92,4.77,4.85,4.92,M102,R,C
100371,P1000035,M104,-33.88301,151.209,2024-02-10,4.25,4.43,4.88,4.88,4.88,4.88,M102,R,C
100380,P1000076,M104,-33.88301,151.209,2024-02-26,4.36,3.86,4.64,4.43,4.57,4.43,M102,R,C
100434,P1000351,M104,-33.88301,151.209,2024-02-07,4.38,4.45,4.48,4.76,4.86,4.86,M102,R,C
100460,P1000076,M109,-33.91549,151.25454,2024-01-27,4.75,4.75,5.0,5.0,4.5,4.75,M102,R,C
100464,P1000076,M104,-33.88301,151.209,2023-12-25,4.89,4.67,5.0,5.0,4.89,4.89,M102,R,C
100546,P1000074,M109,-33.91549,151.25454,2024-02-27,4.0,4.25,3.75,4.5,4.25,4.75,M102,R,C
100577,P1000035,M104,-33.88301,151.209,2023-10-02,4.17,4.17,4.17,3.83,4.33,4.5,M102,R,C
100647,P1000076,M104,-33.88301,151.209,2024-02-29,4.75,4.75,4.83,3.5,4.83,5.0,M102,R,C
100698,P1000351,M104,-33.88301,151.209,2024-01-09,5.0,4.0,5.0,5.0,5.0,5.0,M102,R,C
100776,P1000076,M104,-33.88301,151.209,2024-02-29,4.11,4.06,4.56,3.39,4.28,4.94,M102,R,C
100837,P1000076,M104,-33.88301,151.209,2024-01-01,4.83,5.0,4.83,4.83,4.67,4.67,M102,R,C
100838,P1000076,M104,-33.88301,151.209,2021-05-04,5.0,5.0,5.0,4.0,5.0,5.0,M102,R,C
100899,P1000684,M104,-33.88301,151.209,2024-03-09,4.68,4.58,4.62,4.79,4.85,4.85,M102,R,C
100940,P1000002,M104,-33.88301,151.209,2024-03-14,4.24,4.27,4.31,4.68,4.42,4.79,M102,R,C
101039,P1000074,M104,-33.88301,151.209,2023-07-31,1.0,1.0,1.0,4.0,1.0,4.0,M102,R,C
101136,P1000002,M104,-33.88301,151.209,2024-03-02,4.44,4.19,4.64,4.83,4.61,4.83,M102,R,C
101139,P1000002,M104,-33.88301,151.209,2024-01-22,4.26,3.74,4.61,4.48,4.17,4.65,M102,R,C
101184,P1000002,M104,-33.88301,151.209,2023-08-22,4.58,4.33,4.0,3.75,4.75,5.0,M102,R,C
101238,P1000002,M131,-33.83115,151.2463,2024-02-25,4.63,4.38,4.75,4.94,4.75,5.0,M102,R,C
101267,P1000002,M104,-33.88301,151.209,2024-01-02,4.45,4.41,4.48,4.88,4.71,4.8,M102,R,C
101288,P1000002,M104,-33.88301,151.209,2024-02-20,4.02,4.12,4.21,3.86,4.18,4.66,M102,R,C
101357,P1000002,M104,-33.88301,151.209,2024-02-27,4.36,4.4,4.49,4.58,4.25,4.78,M102,R,C
101420,P1000076,M131,-33.83115,151.2463,2024-02-04,4.57,4.52,4.57,4.91,4.74,5.0,M102,R,C
101490,P1000076,M104,-33.88301,151.209,2020-04-11,5.0,4.56,4.89,5.0,4.78,5.0,M102,R,C
101560,P1000351,M119,-33.88101,151.22511,2024-03-06,4.86,4.43,4.43,4.43,5.0,4.86,M102,R,C
101595,P1000076,M109,-33.91549,151.25454,2024-03-12,4.18,4.14,3.91,4.64,4.5,4.82,M102,R,C
101671,P1000074,M131,-33.83115,151.2463,2023-12-31,2.0,2.0,2.0,1.0,3.0,5.0,M102,R,C
101690,P1000002,M104,-33.88301,151.209,2024-01-28,4.3,4.3,4.28,4.18,4.25,4.79,M102,R,C
101691,P1000002,M104,-33.88301,151.209,2024-02-26,4.27,4.14,4.36,3.23,4.41,4.32,M102,R,C
101699,P1000033,M104,-33.88301,151.209,2024-02-20,4.56,4.48,4.52,4.92,4.77,4.83,M102,R,C
101725,P1000002,M104,-33.88301,151.209,2024-02-26,4.23,4.2,4.31,4.59,4.19,4.69,M102,R,C
101736,P1000351,M109,-33.91549,151.25454,2024-03-10,4.88,4.67,4.88,4.88,5.0,4.92,M102,R,C
101771,P1000002,M104,-33.88301,151.209,2024-01-04,4.48,4.39,4.57,4.35,4.46,4.81,M102,R,C
101789,P1000033,M104,-33.88301,151.209,2024-02-21,4.73,4.45,4.91,4.86,4.68,4.91,M102,R,C
101805,P1000198,M109,-33.91549,151.25454,2024-03-15,4.49,4.39,4.42,4.79,4.72,4.93,M102,R,C
101818,P1001308,M104,-33.88301,151.209,2024-03-03,4.5,4.0,4.5,4.5,4.75,4.25,M102,R,C
101825,P1000002,M104,-33.88301,151.209,2024-02-05,4.7,4.55,4.25,4.7,4.5,4.8,M102,R,C
101846,P1000033,M104,-33.88301,151.209,2024-03-09,4.74,4.78,4.7,4.8,4.83,4.93,M102,R,C
101854,P1000074,M104,-33.88301,151.209,2018-10-10,4.13,3.94,4.13,4.06,4.5,4.69,M102,R,C
101861,P1000002,M104,-33.88301,151.209,2024-02-12,4.79,4.58,4.89,4.79,4.79,4.84,M102,R,C
101886,P1000002,M104,-33.88301,151.209,2024-03-02,4.43,4.24,4.76,3.81,4.48,4.52,M102,R,C
101937,P1000033,M104,-33.88301,151.209,2024-02-25,4.38,4.13,4.23,4.56,4.67,4.92,M102,R,C
101966,P1000076,M104,-33.88301,151.209,2023-12-31,4.55,4.57,4.5,4.89,4.73,4.86,M102,R,C
101977,P1001308,M104,-33.88301,151.209,2024-03-08,4.67,4.56,4.42,4.78,4.89,4.85,M102,R,C
101995,P1000002,M104,-33.88301,151.209,2024-03-14,4.7,4.78,4.56,4.89,4.78,4.89,M102,R,C
102012,P1000074,M104,-33.88301,151.209,2019-12-31,3.75,4.0,4.5,3.25,3.75,4.25,M102,R,C
102045,P1001308,M104,-33.88301,151.209,2024-03-08,5.0,4.5,4.6,5.0,4.8,4.8,M102,R,C
102073,P1000002,M104,-33.88301,151.209,2024-02-23,4.46,4.29,4.45,4.48,4.59,4.84,M102,R,C
102098,P1000002,M104,-33.88301,151.209,2024-02-24,3.33,3.45,3.21,4.08,3.72,4.77,M102,R,C
102103,P1000074,M104,-33.88301,151.209,2024-01-06,4.0,4.08,4.23,4.38,4.15,4.69,M102,R,C
102210,P1000076,M104,-33.88301,151.209,2024-02-13,4.78,4.63,4.75,4.94,4.72,4.91,M102,R,C
102246,P1000077,M104,-33.88301,151.209,2024-02-24,5.0,5.0,5.0,5.0,5.0,5.0,M102,R,C
102452,P1000033,M104,-33.88301,151.209,2024-02-09,4.68,4.54,4.54,4.92,4.76,4.92,M102,R,C
102528,P1000569,M109,-33.91549,151.25454,2024-03-02,4.64,4.51,4.58,4.83,4.71,4.75,M102,R,C
102543,P1000076,M119,-33.88101,151.22511,2024-02-27,4.83,4.76,4.76,4.85,4.83,4.9,M102,R,C
102706,P1000569,M119,-33.88101,151.22511,2024-03-03,4.88,4.68,4.77,4.84,4.84,4.94,M102,R,C
102731,P1000033,M104,-33.88301,151.209,2024-02-17,4.86,4.86,4.71,4.93,4.79,4.86,M102,R,C
102760,P1000424,M104,-33.88301,151.209,2024-02-26,4.8,5.0,4.7,5.0,4.9,5.0,M102,R,C
102778,P1000076,M119,-33.88101,151.22511,2024-03-02,4.74,4.68,4.68,4.84,4.84,4.84,M102,R,C
102785,P1000002,M104,-33.88301,151.209,2024-02-26,4.2,4.15,3.93,4.1,4.25,4.63,M102,R,C
102789,P1000002,M104,-33.88301,151.209,2024-02-26,4.16,4.15,4.22,4.33,4.38,4.76,M102,R,C
102795,P1000351,M119,-33.88101,151.22511,2024-03-02,4.41,4.37,4.48,4.8,4.88,4.87,M102,R,C
102903,P1000198,M119,-33.88101,151.22511,2023-10-22,4.51,4.34,4.69,4.78,4.72,4.75,M102,R,C
102947,P1000074,M131,-33.83115,151.2463,2017-03-25,4.0,3.0,4.0,3.0,3.0,5.0,M102,R,C
102955,P1000033,M104,-33.88301,151.209,2024-02-27,4.82,4.69,4.59,4.86,4.9,4.94,M102,R,C
103033,P1000112,M117,-33.94207,151.22432,2024-02-14,5.0,5.0,5.0,5.0,5.0,5.0,M102,R,C
103052,P1000002,M104,-33.88301,151.209,2024-02-25,4.5,4.4,4.7,4.3,4.4,5.0,M102,R,C
103058,P1000569,M119,-33.88101,151.22511,2024-03-07,4.5,4.0,4.5,4.5,5.0,5.0,M102,R,C
103102,P1000684,M104,-33.88301,151.209,2024-03-10,4.5,4.48,4.52,4.76,4.81,4.79,M102,R,C
103112,P1000076,M104,-33.88301,151.209,2024-03-11,5.0,4.67,4.67,4.67,5.0,5.0,M102,R,C
103242,P1000002,M104,-33.88301,151.209,2021-02-21,4.26,4.44,4.41,4.63,4.7,4.81,M102,R,C
103357,P1000424,M104,-33.88301,151.209,2024-03-02,4.54,4.25,4.54,4.61,4.64,4.75,M102,R,C
103374,P1000569,M117,-33.94207,151.22432,2023-12-03,4.41,4.35,4.18,4.76,4.71,4.88,M102,R,C
103397,P1000569,M117,-33.94207,151.22432,2024-03-09,4.68,4.61,4.5,4.5,4.79,4.61,M102,R,C
103419,P1000351,M119,-33.88101,151.22511,2024-02-27,4.28,4.28,4.33,4.61,4.84,4.58,M102,R,C
103461,P1000076,M131,-33.83115,151.2463,2023-01-04,5.0,4.0,5.0,5.0,5.0,5.0,M102,R,C
103468,P1000074,M131,-33.83115,151.2463,2024-02-28,4.81,4.5,4.88,4.81,4.62,5.0,M102,R,C
103479,P1000351,M109,-33.91549,151.25454,2024-01-21,4.43,4.29,4.42,4.77,4.94,4.81,M102,R,C
103538,P1000569,M119,-33.88101,151.22511,2024-03-03,4.64,4.43,4.58,4.8,4.67,4.76,M102,R,C
103547,P1000002,M104,-33.88301,151.209,2024-03-02,4.41,4.22,4.07,4.78,4.44,4.78,M102,R,C
103557,P1000002,M104,-33.88301,151.209,2024-03-09,4.57,4.57,4.65,4.63,4.53,4.78,M102,R,C
103610,P1000002,M104,-33.88301,151.209,2024-02-17,5.0,4.9,5.0,5.0,5.0,5.0,M102,R,C
103614,P1000033,M104,-33.88301,151.209,2024-02-24,4.59,4.45,4.59,4.9,4.79,4.72,M102,R,C
103622,P1000033,M104,-33.88301,151.209,2024-02-27,4.6,4.63,4.63,4.77,4.77,4.87,M102,R,C
103638,P1000074,M104,-33.88301,151.209,2024-01-12,4.29,4.43,4.5,4.71,4.29,5.0,M102,R,C
103644,P1000684,M104,-33.88301,151.209,2024-03-03,3.67,3.67,3.33,4.0,5.0,5.0,M102,R,C
103690,P1000424,M104,-33.88301,151.209,2024-03-02,4.74,4.6,4.82,4.55,4.88,4.75,M102,R,C
103692,P1000074,M104,-33.88301,151.209,2024-01-10,3.96,3.78,3.91,4.0,3.96,4.91,M102,R,C
103712,P1000351,M104,-33.88301,151.209,2024-03-02,4.49,4.43,4.54,4.81,4.86,4.81,M102,R,C
103735,P1000002,M104,-33.88301,151.209,2024-03-06,4.57,4.34,4.61,4.62,4.57,4.77,M102,R,C
103741,P1001308,M104,-33.88301,151.209,2024-03-06,4.67,4.67,5.0,4.67,4.67,4.33,M102,R,C
103742,P1000684,M104,-33.88301,151.209,2024-02-23,4.64,4.64,4.55,4.91,4.68,4.73,M102,R,C
103750,P1000002,M104,-33.88301,151.209,2024-02-28,4.15,4.22,4.13,4.5,4.33,4.63,M102,R,C
103753,P1000002,M104,-33.88301,151.209,2024-02-27,3.82,3.82,4.36,4.64,3.91,4.73,M102,R,C
103773,P1000076,M104,-33.88301,151.209,2023-05-11,5.0,5.0,4.82,5.0,4.91,4.91,M102,R,C
103794,P1001308,M104,-33.88301,151.209,2024-02-26,4.0,3.8,4.6,4.4,4.4,3.6,M102,R,C
103808,P1000076,M104,-33.88301,151.209,2024-02-29,5.0,4.67,4.89,4.89,4.89,5.0,M102,R,C
103891,P1000351,M109,-33.91549,151.25454,2024-03-06,4.93,4.79,5.0,5.0,5.0,4.71,M102,R,C
103915,P1000002,M104,-33.88301,151.209,2024-02-29,4.77,4.54,4.54,4.54,4.62,4.85,M102,R,C
103929,P1000002,M104,-33.88301,151.209,2023-01-28,4.15,4.22,4.33,4.11,4.31,4.78,M102,R,C
103940,P1000002,M104,-33.88301,151.209,2024-03-09,4.65,4.54,4.61,4.64,4.54,4.75,M102,R,C
103953,P1001308,M104,-33.88301,151.209,2024-02-22,4.69,4.38,4.86,4.9,4.9,4.79,M102,R,C
103961,P1000074,M131,-33.83115,151.2463,2024-03-02,4.33,4.25,4.17,4.17,4.67,4.75,M102,R,C
103975,P1000002,M104,-33.88301,151.209,2023-04-21,3.91,4.18,4.0,3.18,4.27,4.82,M102,R,C
103989,P1000076,M104,-33.88301,151.209,2024-01-04,5.0,5.0,5.0,5.0,5.0,5.0,M102,R,C
103993,P1000033,M104,-33.88301,151.209,2024-02-24,4.64,4.64,4.91,4.91,4.91,4.91,M102,R,C
104017,P1000002,M104,-33.88301,151.209,2024-02-26,4.67,4.5,4.67,4.88,4.75,4.79,M102,R,C
104029,P1000074,M104,-33.88301,151.209,2024-01-02,4.44,4.22,4.22,4.28,4.11,4.89,M102,R,C
104052,P1000002,M104,-33.88301,151.209,2024-03-04,4.08,4.0,4.38,4.24,4.14,4.68,M102,R,C
104057,P1000002,M104,-33.88301,151.209,2024-02-28,3.38,3.13,3.75,3.75,3.38,4.63,M102,R,C
104063,P1000033,M104,-33.88301,151.209,2024-02-25,4.36,4.39,4.34,4.26,4.66,4.76,M102,R,C
104100,P1000074,M104,-33.88301,151.209,2024-01-04,4.4,4.4,4.4,4.6,4.2,5.0,M102,R,C
104104,P1000002,M104,-33.88301,151.209,2024-02-29,4.5,4.5,4.58,4.17,4.58,4.58,M102,R,C
104107,P1000033,M104,-33.88301,151.209,2024-01-09,4.24,4.29,4.05,4.73,4.69,4.74,M102,R,C
104109,P1000074,M131,-33.83115,151.2463,2024-01-07,4.45,4.42,4.48,4.24,4.61,4.97,M102,R,C
104133,P1000002,M104,-33.88301,151.209,2024-02-04,3.19,2.96,2.81,3.77,3.46,4.62,M102,R,C
104175,P1000074,M104,-33.88301,151.209,2024-02-01,4.5,4.25,4.75,4.75,4.25,4.5,M102,R,C
104222,P1000074,M104,-33.88301,151.209,2024-03-07,4.65,4.46,4.46,4.62,4.46,4.77,M102,R,C
104233,P1000074,M131,-33.83115,151.2463,2024-01-03,4.0,3.0,5.0,3.0,4.0,4.0,M102,R,C
104300,P1000076,M104,-33.88301,151.209,2024-02-28,4.52,4.52,4.55,3.94,4.48,4.94,M102,R,C
104352,P1000002,M104,-33.88301,151.209,2024-03-03,4.27,4.1,4.6,4.1,4.6,4.7,M102,R,C
104364,P1001308,M104,-33.88301,151.209,2024-02-21,4.78,4.65,4.74,4.96,4.96,4.83,M102,R,C
104376,P1000076,M104,-33.88301,151.209,2021-07-10,4.71,4.57,4.86,4.14,4.43,5.0,M102,R,C
104389,P1000002,M104,-33.88301,151.209,2024-03-04,4.25,3.88,4.31,4.56,4.63,4.38,M102,R,C
104405,P1000033,M104,-33.88301,151.209,2024-02-21,4.83,4.66,4.93,4.79,4.86,4.79,M102,R,C
104406,P1000002,M104,-33.88301,151.209,2024-01-18,4.58,4.46,4.79,4.46,4.54,4.88,M102,R,C
104521,P1000002,M104,-33.88301,151.209,2024-03-06,4.12,4.12,4.27,4.73,4.0,4.7,M102,R,C
104586,P1000074,M104,-33.88301,151.209,2024-03-05,3.8,4.1,3.2,4.1,4.3,4.8,M102,R,C
104623,P1000002,M104,-33.88301,151.209,2023-12-10,3.88,3.79,4.13,3.42,3.88,4.63,M102,R,C
104629,P1000033,M104,-33.88301,151.209,2024-02-15,4.67,4.67,4.67,4.67,5.0,5.0,M102,R,C
104729,P1000684,M104,-33.88301,151.209,2024-03-11,4.6,4.2,4.7,4.9,5.0,5.0,M102,R,C
104754,P1000033,M104,-33.88301,151.209,2024-01-01,4.14,3.93,4.36,4.71,4.71,4.71,M102,R,C
104784,P1000076,M109,-33.91549,151.25454,2024-03-12,4.33,4.33,5.0,5.0,4.67,4.33,M102,R,C
104799,P1000076,M104,-33.88301,151.209,2024-02-18,4.49,4.45,4.55,4.88,4.65,4.73,M102,R,C
